message_type,timestamp,active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_35,unknown_36,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:18:00,19,,,,,,,,,23,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,,,,,,1144523880,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,6,,,,3,1144523880,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144523880,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(32, 64, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:19:00,18,,,,,,,,,26,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908,,,,,,1144523940,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,3236,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,7,,,,3,1144523940,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:20:00,21,,,,,,,,,15,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,,,,,,1144524000,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,3296,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,14,,,,3,1144524000,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524000,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 0, 0, 16)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:21:00,21,,,,,,,,,17,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,,,,,,1144524060,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,3356,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4,,,,3,1144524060,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:22:00,21,,,,,,,,,15,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,,,,,,1144524120,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 13, 56, 68, 1, 0, 67, 67, 66, 6, 1, 250, 1, 232, 139, 56, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
unknown_24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 13, 56, 68, 1, 1, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,3416,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,13,,,,3,1144524120,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524120,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:23:00,21,,,,,,,,,15,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,,,,,,1144524180,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,3476,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,3,,,,3,1144524180,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:24:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2158,,,,,,1144524240,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,3536,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,10,,,,3,1144524240,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524240,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,
monitoring,2026-04-07 19:24:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:25:00,23,,,,,,,,,9,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,1144524300,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,3596,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144524300,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 20, 1, 192)",,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,335,,,,382,1144524344,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:26:00,22,,,,,,,,,10,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,,,,,,1144524360,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,3656,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144524360,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524360,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 16, 1, 184)",,,,,,,,,,,
monitoring,2026-04-07 19:26:00,,,sedentary,"(104,)",,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,93,1144524405,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:27:00,19,,,,,,,,,23,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,,,,,,1144524420,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,3716,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,2,,,,3,1144524420,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12, 12, 0, 176)",,,,,,,,,,,
monitoring,2026-04-07 19:27:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:28:00,22,,,,,,,,,13,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,1144524480,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,9,,,,3,1144524480,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524480,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:29:00,23,,,,,,,,,8,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216,,,,,,1144524540,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,3836,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,5,,,,3,1144524540,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:30:00,17,,,,,,,,,33,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144524600,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,13,,,,3,1144524600,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524600,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:31:00,11,,,,,,,,,57,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,,,,,,1144524660,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,3956,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524660,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,
monitoring,2026-04-07 19:31:00,,,sedentary,"(72,)",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:32:00,18,,,,,,,,,29,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,1144524720,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,4016,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524720,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,,,,,,1144524720,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:33:00,18,,,,,,,,,26,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,1144524780,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524780,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 4, 1, 192)",,,,,,,,,,,
monitoring,2026-04-07 19:33:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:34:00,22,,,,,,,,,10,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2216,,,,,,1144524840,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,4136,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524840,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,,,,,,1144524840,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 4, 1, 184)",,,,,,,,,,,
monitoring,2026-04-07 19:34:00,,,sedentary,"(40,)",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:35:00,20,,,,,,,,,18,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,1144524900,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524900,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(32, 64, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:36:00,21,,,,,,,,,17,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,,,,,,1144524960,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,4256,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144524960,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,,,,,,1144524960,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:37:00,23,,,,,,,,,7,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,,,,,,1144525020,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,4316,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144525020,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,
monitoring,2026-04-07 19:37:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:38:00,23,,,,,,,,,6,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2075,,,,,,1144525080,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,4376,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5,,,,3,1144525080,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525080,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:39:00,22,,,,,,,,,10,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,,,,,,1144525140,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,4436,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,3,,,,3,1144525140,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(24, 0, 0, 16)",,,,,,,,,,,
monitoring,2026-04-07 19:39:00,,,sedentary,"(72,)",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:40:00,20,,,,,,,,,18,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,,,,,,1144525200,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,4496,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525200,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525200,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:41:00,21,,,,,,,,,14,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,1144525260,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144525260,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 32)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:42:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,,,,,,1144525320,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,4616,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144525320,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525320,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 4, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:43:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,,,,,,1144525380,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,4676,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144525380,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 184)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:44:00,23,,,,,,,,,9,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,,,,,,1144525440,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525440,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525440,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(18, 36, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:45:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,1144525500,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,4796,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525500,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 40)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:46:00,21,,,,,,,,,14,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916,,,,,,1144525560,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525560,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525560,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 48)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:47:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,,,,,,1144525620,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,4916,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525620,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 56)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:48:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,1144525680,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525680,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525680,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 224, 247)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:49:00,22,,,,,,,,,13,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833,,,,,,1144525740,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525740,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 64)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:50:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,,,,,,1144525800,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525800,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525800,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 192)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:51:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,,,,,,1144525860,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525860,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 1, 184)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:52:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250,,,,,,1144525920,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,3,,,,3,1144525920,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144525920,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 176)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:53:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,,,,,,1144525980,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,5276,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144525980,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:54:00,22,,,,,,,,,12,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766,,,,,,1144526040,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,5336,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144526040,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144526040,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:55:00,22,,,,,,,,,11,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,1144526100,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,,3,1144526100,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(35, 2, 0, 0)",,,,,,,,,,,
monitoring,2026-04-07 19:55:00,,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,335,,,,382,1144526145,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:56:00,22,,,,,,,,,13,,80,,,,,1,,,,
unknown_297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941,,,,,,1144526160,,,,,,,,,,
monitoring,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,5456,,,,,,,,,,,,,,,,,,
unknown_269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,4,,,,3,1144526160,,,,,,,,,,
unknown_279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,,,,,,1144526160,,,,,,,,,,
unknown_233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 64, 38, 8)",,,,,,,,,,,
monitoring,,0,60.0,walking,"(38,)",3.5,,,,,,,,,,,,1,,,,,,,,,,,5456,,,,,,,,,,,,,,,,,,
unknown_408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,93,1144526205,,,,,,,,,,
stress_level,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-07 19:57:00,17,,,,,,,,,32,,80,,,,,1,,,,
